filename,width,height,class,xmin,ymin,xmax,ymax
images68(5).jpg,275,183,military aircraft,18,9,258,170
images68(6).jpg,275,183,military helicopter,10,35,212,154
images68(7).jpg,225,225,military helicopter,15,34,168,209
images68(8).jpg,300,168,civilian car,148,54,289,163
images68(9).jpg,313,161,civilian car,23,20,291,137
images68.jpg,310,162,military truck,81,10,291,157
images69(1).jpg,253,199,military tank,6,23,242,152
images69(10).jpg,275,183,civilian aircraft,95,41,157,64
images69(11).jpg,254,194,military aircraft,31,60,217,113
images69(2).jpg,259,194,military tank,26,18,228,150
images69(3).jpg,233,216,military aircraft,1,57,227,161
images69(4).jpg,284,177,military tank,5,9,280,174
images69(5).jpg,300,168,civilian aircraft,11,14,284,147
images69(6).jpg,266,190,military helicopter,57,12,197,169
images69(7).jpg,300,168,military helicopter,118,26,191,79
images69(8).jpg,263,192,civilian car,174,90,232,129
images69(9).jpg,162,312,civilian car,24,10,141,295
images7(1).jpg,225,225,military tank,14,65,200,178
images7(10).jpg,283,178,civilian aircraft,12,27,254,136
images7(11).jpg,216,233,civilian aircraft,54,156,146,211
images7(2).jpg,253,199,military tank,15,93,227,189
images7(3).jpg,275,183,military aircraft,57,16,230,171
images7(4).jpg,225,225,military truck,3,15,197,215
images7(5).jpg,275,184,military aircraft,20,46,239,144
images7(6).jpg,344,147,military aircraft,56,19,283,136
images7(7).jpg,256,197,military aircraft,5,11,228,165
images7(8).jpg,300,168,civilian car,104,36,269,117
images7.jpg,281,179,military truck,15,53,144,120
images70(1).jpg,280,180,military tank,16,55,224,161
images70(10).jpg,275,183,civilian aircraft,2,46,267,128
images70(11).jpg,180,195,civilian aircraft,54,5,127,168
images70(2).jpg,333,151,military tank,101,21,319,132
images70(3).jpg,225,225,military aircraft,59,3,166,222
images70(5).jpg,284,177,military aircraft,10,53,270,120
images70(6).jpg,348,145,military helicopter,38,25,327,138
images70(7).jpg,275,183,military helicopter,36,32,231,157
images70(8).jpg,355,142,civilian car,165,52,279,131
images70(9).jpg,225,225,civilian car,18,22,96,201
images70.jpg,224,224,military tank,1,35,204,193
images71(1).jpg,318,159,military tank,3,29,215,150
images71(10).jpg,328,154,civilian aircraft,19,54,307,131
images71(11).jpg,220,229,civilian aircraft,72,24,147,194
images71(2).jpg,262,192,military tank,10,15,250,175
images71(3).jpg,225,225,military aircraft,74,28,153,192
images71(4).jpg,256,197,civilian car,116,30,251,121
images71(5).jpg,270,187,military aircraft,58,22,262,172
images71(6).jpg,259,194,military helicopter,4,32,233,180
images71(7).jpg,299,168,military helicopter,13,56,241,132
images71(8).jpg,300,168,civilian car,50,30,263,140
images72(1).jpg,316,159,military tank,35,22,287,112
images72(10).jpg,293,172,civilian aircraft,13,54,267,134
images72(4).jpg,275,183,civilian car,30,9,255,169
images72(5).jpg,312,162,military aircraft,106,10,309,123
images72(6).jpg,273,185,military helicopter,20,31,267,149
images72(7).jpg,275,183,military helicopter,35,68,249,115
images72(9).jpg,207,243,civilian car,51,10,154,234
images73(1).jpg,225,225,military tank,66,50,218,177
images73(10).jpg,292,172,civilian aircraft,63,75,186,143
images73(3).jpg,216,233,military aircraft,23,45,194,166
images73(4).jpg,284,177,military truck,5,73,102,155
images73(5).jpg,300,168,military aircraft,21,25,214,86
images73(6).jpg,300,168,military helicopter,47,22,269,139
images73(7).jpg,309,163,military helicopter,66,14,303,80
images73(8).jpg,302,167,civilian car,19,56,300,162
images73(9).jpg,220,229,civilian car,66,12,154,200
images73.jpg,259,194,military tank,30,14,236,180
images74(1).jpg,204,247,military tank,76,113,198,222
images74(10).jpg,287,175,military aircraft,20,6,263,111
images74(3).jpg,275,183,military helicopter,106,8,171,95
images74(5).jpg,259,194,military aircraft,63,83,199,130
images74(6).jpg,300,168,military helicopter,194,92,278,148
images74(8).jpg,300,168,civilian car,16,59,243,166
images74.jpg,300,168,military truck,58,26,288,151
images75(1).jpg,300,168,military tank,21,15,248,163
images75(10).jpg,300,168,civilian aircraft,87,62,218,98
images75(11).jpg,216,233,civilian aircraft,78,6,141,216
images75(2).jpg,284,177,military tank,8,9,267,163
images75(3).jpg,259,194,military aircraft,3,5,256,176
images75(4).jpg,290,174,military truck,97,20,173,94
images75(5).jpg,300,168,military aircraft,132,7,234,99
images75(6).jpg,259,194,military helicopter,2,35,251,127
images75(7).jpg,264,191,military helicopter,50,10,224,181
images75(8).jpg,299,168,civilian car,65,71,242,127
images75.jpg,258,195,military truck,150,18,255,83
images76(1).jpg,275,183,military tank,39,66,199,142
images76(10).jpg,275,183,civilian aircraft,32,46,184,104
images76(11).jpg,225,224,military aircraft,26,77,54,137
images76(2).jpg,275,183,military tank,141,90,255,136
images76(3).jpg,225,225,military aircraft,21,7,202,221
images76(4).jpg,239,211,military truck,30,9,224,207
images76(5).jpg,310,163,military aircraft,72,54,298,152
images76(6).jpg,275,183,military helicopter,14,54,247,129
images76(7).jpg,192,263,military helicopter,63,99,167,252
images76(8).jpg,343,147,civilian car,180,33,322,121
images76(9).jpg,246,205,civilian car,17,15,222,194
images76.jpg,263,191,military tank,139,118,256,176
images77(1).jpg,259,194,military tank,2,13,256,177
images77(10).jpg,301,167,civilian aircraft,4,57,287,126
images77(11).jpg,300,168,civilian aircraft,90,47,287,138
images77(2).jpg,265,190,military tank,31,46,240,165
images77(4).jpg,259,194,military truck,38,27,199,183
images77(5).jpg,259,194,military helicopter,183,58,238,114
images77(6).jpg,300,168,military helicopter,83,19,252,128
images77(9).jpg,211,238,civilian car,116,118,168,228
images78(1).jpg,236,213,military tank,2,54,232,210
images78(10).jpg,275,183,civilian aircraft,46,94,219,146
images78(11).jpg,201,251,civilian aircraft,68,98,130,155
images78(2).jpg,251,201,military tank,10,12,222,183
images78(3).jpg,259,194,military aircraft,98,25,162,166
images78(4).jpg,262,192,military tank,49,54,253,132
images78(5).jpg,268,188,military aircraft,57,8,213,159
images78(6).jpg,275,183,military helicopter,60,35,173,137
images78(8).jpg,263,192,civilian car,3,7,261,180
images78(9).jpg,308,164,civilian car,7,65,218,157
images79(1).jpg,275,183,military tank,102,36,257,116
images79(10).jpg,310,162,civilian aircraft,151,49,296,110
images79(11).jpg,218,232,civilian aircraft,44,26,162,185
images79(4).jpg,247,204,military truck,0,52,116,166
images79(5).jpg,276,183,military aircraft,21,60,243,152
images79(6).jpg,275,183,military helicopter,18,39,112,87
images79(8).jpg,343,147,civilian car,94,23,246,128
images8(1).jpg,275,183,military tank,86,61,229,145
images8(10).jpg,416,121,military aircraft,46,3,322,104
images8(11).jpg,220,229,civilian aircraft,14,7,196,212
images8(2).jpg,259,194,military tank,18,42,220,170
images8(3).jpg,221,228,civilian aircraft,132,135,183,190
images8(4).jpg,300,168,military truck,36,62,261,149
images8(5).jpg,275,183,civilian aircraft,17,33,238,132
images8(6).jpg,275,183,military helicopter,22,60,237,133
images8(7).jpg,300,168,military helicopter,25,41,270,101
images8(9).jpg,259,194,civilian car,14,47,231,147
images80(1).jpg,299,169,military tank,129,67,261,149
images80(10).jpg,299,168,civilian aircraft,159,11,275,155
images80(11).jpg,230,219,civilian aircraft,47,66,174,176
images80(2).jpg,245,205,military tank,14,10,220,129
images80(4).jpg,305,165,military truck,10,7,299,163
images80(5).jpg,275,183,military helicopter,49,40,226,138
images80(6).jpg,272,185,military helicopter,28,11,210,181
images80(8).jpg,276,183,civilian car,59,62,226,155
images80(9).jpg,217,232,civilian car,149,5,216,217
images81(1).jpg,259,194,military tank,5,57,149,145
images81(10).jpg,259,194,civilian aircraft,7,28,256,131
images81(11).jpg,218,231,civilian aircraft,64,28,97,197
images81(3).jpg,300,168,military aircraft,39,44,272,103
images81(4).jpg,259,194,military truck,91,88,185,152
images81(5).jpg,300,168,military aircraft,5,12,170,134
images81(6).jpg,330,153,military helicopter,11,11,313,101
images81(8).jpg,300,168,civilian car,29,42,273,145
images81(9).jpg,299,168,civilian car,169,112,194,159
images81.jpg,275,183,military helicopter,81,34,184,165
images82(1).jpg,300,168,military tank,29,26,162,112
images82(10).jpg,275,183,civilian aircraft,22,30,261,126
images82(11).jpg,300,168,civilian aircraft,108,69,190,100
images82(2).jpg,259,194,military tank,38,14,235,179
images82(4).jpg,259,194,military truck,78,24,228,189
images82(5).jpg,297,170,civilian aircraft,63,81,222,157
images82(6).jpg,259,194,military helicopter,10,18,244,185
images83(1).jpg,271,186,military tank,13,47,257,148
images83(10).jpg,300,168,military helicopter,76,52,268,150
images83(2).jpg,225,225,military tank,31,2,193,222
images83(3).jpg,240,194,military aircraft,75,34,236,142
images83(4).jpg,275,183,military truck,65,14,271,178
images83(5).jpg,259,195,military aircraft,1,67,247,153
images83(6).jpg,299,168,military helicopter,9,36,223,123
images83(7).jpg,275,183,military helicopter,29,21,251,163
images83(8).jpg,275,183,civilian car,88,76,192,130
images83(9).jpg,300,133,civilian car,7,1,292,126
images83.jpg,259,194,civilian car,2,98,97,167
images84(1).jpg,225,225,military tank,62,82,170,144
images84(10).jpg,412,122,military helicopter,64,1,401,113
images84(11).jpg,333,151,civilian aircraft,182,18,297,107
images84(2).jpg,254,198,military tank,52,34,212,129
images84(3).jpg,225,225,military aircraft,79,1,147,222
images84(4).jpg,313,161,military tank,10,22,291,143
images84(6).jpg,269,187,military helicopter,10,34,150,106
images84(7).jpg,226,223,military helicopter,57,8,189,102
images85(1).jpg,275,183,military tank,31,22,250,144
images85(10).jpg,293,172,civilian aircraft,79,42,247,93
images85(11).jpg,265,190,civilian aircraft,3,57,130,127
images85(4).jpg,183,275,military truck,19,64,101,139
images85(5).jpg,308,164,military aircraft,12,19,264,130
images85(6).jpg,271,186,military helicopter,75,29,261,143
images85(8).jpg,302,167,civilian car,35,57,257,149
images85(9).jpg,289,174,civilian car,110,93,286,167
images86(1).jpg,300,168,military tank,81,61,266,144
images86(10).jpg,275,183,civilian aircraft,20,61,137,132
images86(11).jpg,220,229,military aircraft,13,25,100,97
images86(2).jpg,274,184,military tank,68,96,142,166
images86(3).jpg,275,183,civilian aircraft,31,5,96,75
images86(4).jpg,276,183,military truck,122,68,272,147
images86(5).jpg,264,191,military aircraft,71,78,181,131
images86(6).jpg,275,183,military helicopter,37,48,262,139
images86(8).jpg,275,183,civilian car,6,18,270,150
images86(9).jpg,277,182,civilian car,9,14,268,168
images86.jpg,276,183,civilian car,16,13,272,180
images87(1).jpg,300,168,military tank,10,54,265,162
images87(10).jpg,299,168,civilian aircraft,27,64,261,154
images87(11).jpg,218,231,civilian aircraft,42,88,173,137
images87(2).jpg,204,248,military tank,55,85,186,165
images87(3).jpg,275,183,military aircraft,18,17,239,162
images87(5).jpg,311,162,military helicopter,90,29,249,89
images87(6).jpg,237,213,military helicopter,3,70,92,167
images87(7).jpg,225,225,military aircraft,21,42,109,173
images87(9).jpg,201,251,civilian car,23,86,180,169
images88(1).jpg,375,134,military tank,55,58,117,100
images88(10).jpg,461,109,civilian aircraft,61,36,434,98
images88(11).jpg,218,232,military aircraft,168,70,188,143
images88(2).jpg,271,186,military tank,12,83,225,163
images88(4).jpg,263,191,military truck,100,57,228,128
images88(5).jpg,275,183,civilian aircraft,16,8,266,162
images88(6).jpg,240,210,military helicopter,29,6,215,122
images88(9).jpg,229,220,civilian car,114,11,158,110
images89(1).jpg,290,174,military tank,61,26,239,155
images89(10).jpg,223,226,civilian aircraft,11,88,201,184
images89(11).jpg,275,183,civilian aircraft,7,65,263,121
images89(2).jpg,275,183,military tank,53,50,261,152
images89(4).jpg,259,194,military truck,32,83,180,176
images89(5).jpg,275,183,civilian aircraft,4,42,271,153
images89(6).jpg,290,174,military helicopter,51,42,232,125
images89(7).jpg,300,168,military helicopter,24,40,214,136
images89(9).jpg,196,257,civilian car,51,8,146,233
images9(1).jpg,225,225,military tank,55,82,165,153
images9(10).jpg,308,164,civilian aircraft,11,40,275,126
images9(11).jpg,258,196,civilian aircraft,19,10,226,156
images9(2).jpg,300,168,military tank,99,75,244,128
images9(3).jpg,179,282,military aircraft,6,10,156,146
images9(4).jpg,300,168,military truck,8,43,266,135
images9(5).jpg,283,178,military truck,68,116,123,142
images9(6).jpg,196,257,military helicopter,21,58,169,150
images9(8).jpg,300,168,civilian car,71,18,259,106
images9(9).jpg,284,177,civilian car,23,38,252,132
images9.jpg,297,170,military truck,10,29,122,146
images90(1).jpg,275,183,military tank,56,22,236,106
images90(10).jpg,300,168,civilian aircraft,3,41,287,116
images90(2).jpg,280,180,military tank,160,120,260,161
images90(5).jpg,311,162,military aircraft,18,32,293,122
images90(8).jpg,298,169,civilian car,17,44,199,136
images90(9).jpg,225,225,civilian car,11,24,74,201
images91(10).jpg,275,183,civilian aircraft,77,31,177,177
images91(11).jpg,216,233,civilian aircraft,9,5,212,209
images91(2).jpg,275,183,military tank,61,12,211,164
images91(4).jpg,275,183,military truck,30,16,268,167
images91(5).jpg,273,156,military aircraft,36,57,195,137
images91(6).jpg,259,194,military aircraft,90,63,180,167
images91(7).jpg,264,191,military helicopter,125,12,257,68
images91(9).jpg,276,182,civilian car,47,42,228,125
images92(1).jpg,279,180,military tank,12,40,261,163
images92(10).jpg,280,180,civilian aircraft,6,51,274,113
images92(11).jpg,275,183,civilian aircraft,4,38,60,90
images92(2).jpg,211,239,military tank,117,94,204,163
images92(3).jpg,275,183,military aircraft,67,42,185,162
images92(4).jpg,288,175,military truck,55,29,184,150
images92(6).jpg,275,183,military helicopter,83,34,185,145
images92(8).jpg,300,168,civilian car,116,48,268,142
images92(9).jpg,225,225,civilian car,27,73,193,154
images92.jpg,257,196,military truck,21,41,232,163
images93(1).jpg,271,186,military tank,32,18,218,172
images93(10).jpg,318,159,civilian aircraft,84,2,235,149
images93(11).jpg,275,183,civilian aircraft,162,27,248,164
images93(2).jpg,190,266,military tank,56,63,180,147
images93(4).jpg,300,168,military truck,28,24,252,148
images93(5).jpg,300,168,military aircraft,28,22,282,74
images93(6).jpg,300,168,military helicopter,3,39,282,114
images93(7).jpg,273,185,military aircraft,52,40,198,149
images93(8).jpg,209,242,civilian car,81,125,193,183
images94(1).jpg,275,183,military tank,1,7,253,179
images94(4).jpg,271,186,military tank,18,47,198,176
images94(5).jpg,300,168,military aircraft,77,45,219,133
images94(6).jpg,207,243,military helicopter,4,53,200,187
images94(9).jpg,300,168,civilian car,60,51,243,105
images94.jpg,300,168,military truck,35,19,271,152
images95(1).jpg,224,224,military tank,17,59,217,176
images95(10).jpg,275,183,civilian aircraft,4,9,257,162
images95(3).jpg,286,176,military aircraft,55,4,233,171
images95(6).jpg,259,194,military helicopter,11,34,253,123
images95(7).jpg,275,183,military helicopter,7,45,269,140
images95(8).jpg,300,168,civilian car,119,43,272,141
images95(9).jpg,307,164,civilian car,12,7,291,125
images96(1).jpg,291,173,military tank,25,71,218,158
images96(10).jpg,275,183,civilian aircraft,32,68,232,128
images96(11).jpg,262,193,military aircraft,11,12,112,166
images96(2).jpg,167,150,military tank,10,24,67,134
images96(4).jpg,270,186,military truck,50,46,229,172
images96(5).jpg,290,174,military aircraft,70,65,279,132
images96(6).jpg,288,175,military helicopter,33,43,226,151
images96(7).jpg,300,168,military helicopter,94,59,146,114
images96.jpg,275,183,military tank,2,65,256,179
images97(1).jpg,300,168,military tank,10,37,247,158
images97(10).jpg,289,174,civilian aircraft,39,40,253,161
images97(3).jpg,217,232,military aircraft,54,21,160,214
images97(4).jpg,264,191,military truck,180,86,256,127
images97(5).jpg,275,183,civilian aircraft,6,48,268,128
images97(6).jpg,277,182,military helicopter,15,33,271,126
images97(8).jpg,225,225,civilian car,32,109,181,187
images97(9).jpg,225,225,civilian car,64,7,157,216
images98(1).jpg,359,140,military tank,20,20,354,127
images98(10).jpg,259,194,military aircraft,8,40,254,154
images98(2).jpg,282,179,military tank,207,42,275,175
images98(4).jpg,299,169,military truck,162,54,296,150
images98(5).jpg,300,168,military aircraft,10,44,280,116
images98(9).jpg,300,168,civilian car,212,57,267,114
images98.jpg,259,194,military truck,59,61,234,164
images99(1).jpg,298,169,military tank,43,45,296,142
images99(2).jpg,259,194,military tank,6,20,243,147
images99(3).jpg,235,214,military aircraft,124,157,230,207
images99(4).jpg,186,270,military truck,101,146,176,249
images99(5).jpg,274,184,military aircraft,20,28,250,167
images99(6).jpg,311,162,military helicopter,26,50,208,156
images99(9).jpg,275,183,civilian car,32,44,234,147
images99.jpg,300,168,military tank,107,57,297,163
img-color-carousel-6_cd4910c0-ea6e-43c6-8557-d9b51483da69_720x.jpg,456,265,civilian car,9,6,410,248
img-vehicle-check-hero-car1x.jpg,680,406,civilian car,53,48,608,388
img.jpg,750,563,military tank,171,63,677,537
img0.jpg,840,420,military tank,240,204,713,388
img1.jpg,840,630,military tank,14,14,759,604
img_0205.jpg,1600,1200,military helicopter,8,25,1445,1143
img_20190222_180818.jpg,2200,1080,military helicopter,39,41,1933,1026
img_6618.jpg,1024,768,military helicopter,67,65,916,678
imgbin-car-door-car-seat-top-view-motor-vehicle-red-car-top-view-red-sedan-5XbA7pa12KABpSbCdZSVQsBWY.jpg,728,846,civilian car,135,64,594,799
imgbin-helicopter-rotor-airplane-helicopter-top-view-JruX3SeW6bn2Duxk3qqgdhfWC_t.jpg,310,262,military helicopter,6,3,277,248
in-this-handout-photo-provided-by-the-u-s-navy-an-f-14d-news-photo-71535519-1556852959.jpg,3000,1742,military aircraft,227,160,2643,1560
india-air-base-attack_c4b0bd08-adcc-11e9-aba3-019dfe82335b.jpg,960,540,military truck,19,13,845,530
india-arunachal-pradesh-sela-jaswant-garh-memorial-to-1962-heroes-CCA5W3.jpg,1300,956,military truck,28,251,585,754
india-arunachal-pradesh-tenga-cantonment-army-recovery-truck-recovering-CC74CB.jpg,1300,956,military truck,117,179,719,792
india-china-arunachal-pradesh-13.jpg,3000,4000,military truck,1552,511,2695,3344
india-kashmir-attack_9dd2c8d2-1248-11e8-8db2-4ddb0f8cfdad.jpg,960,543,military truck,189,125,533,534
india-kashmir-killing-kellar-india-shutterstock-editorial-7025547f.jpg,1500,1000,military truck,490,169,1278,875
india-military-2.jpg,720,480,military truck,11,90,635,442
india-russia-caatsa.jpg,1366,383,military truck,10,5,1044,365
india-s-400-russia.jpg,820,567,military truck,19,6,619,535
india.jpg,845,500,civilian aircraft,6,95,757,484
india1_VDSQ.jpg,976,733,military truck,297,280,904,705
india_darling.jpg,1024,521,military truck,43,70,595,511
indian-army-2.jpg,759,422,military truck,270,33,675,407
indian-army-convoy-trucks-jammu-kashmir-india-september-delivering-supplies-to-remote-military-installations-himalayas-38314982.jpg,1300,957,military truck,611,455,861,662
indian-army-patrol.jpg,820,547,military truck,319,152,733,520
indian-army-tank-on-military-camp-at-india-d16m8p.jpg,450,299,military tank,15,39,396,262
indian-army-tanker-truck-resting-in-military-camp-of-south-india-D16MBA.jpg,1300,960,military truck,15,52,1166,817
indian-army-vehicle-ap4319.jpg,760,443,military truck,60,47,666,397
indian-military-force-red-road-kolkata-west-bengal-india-st-january-air-displaying-chinook-helicopter-ub-rocket-pod-march-135894209.jpg,1600,1156,military truck,1016,393,1444,919
indian-military-truck-straight-road-going-ladakh-india-asia-83299263.jpg,1300,957,military truck,128,509,368,760
indian_ar_1488547913.jpg,631,376,military truck,50,48,466,361
indiarussiakamov03052019.jpg,770,433,military helicopter,5,9,728,417
kamov-helicopter_1528027349.jpg,749,506,military helicopter,5,8,728,476
kia_homepage_mobile_hero_foreground.jpg,751,447,civilian car,52,52,646,367
kia_homepage_mobile_hero_seltos_2021_post_foreground.jpg,751,447,civilian car,120,99,643,429
kids-army-toy-car-500x500.jpg,500,500,civilian car,187,98,451,445
kingtiger-top-view-details.jpg,1200,776,military tank,132,46,1074,715
kiowa1.jpg,1200,812,military helicopter,32,40,698,764
kisscc0-mil-mi-17-mil-mi-8-helicopter-mil-mi-24-bell-uh-1-mil-mi-17-czech-air-force-camouflage-5b72d53058ccc9.8794786815342523363637.jpg,977,340,military helicopter,6,29,864,328
kisscc0-t-34-85-tank-military-weapon-russian-t-34-85-5b717839d3b8d4.8869594315341630018672.jpg,751,750,military tank,42,25,649,709
kisspng-car-door-car-seat-top-view-motor-vehicle-red-car-top-view-5b5593db860653.514404931532335067549.jpg,260,500,civilian car,15,25,231,462
kisspng-car-top-view-5a6c289a119517.010657301517037722072.jpg,900,740,civilian car,223,24,742,722
kisspng-helicopter-rotor-sikorsky-uh-60-black-hawk-boeing-helicopter-top-view-5b165d4a7cd426.2459728615281923305113.jpg,900,360,military helicopter,29,4,791,344
kisspng-helicopter-rotor-silhouette-helicopter-top-view-5b0870862c6b18.948828511527279750182.jpg,900,320,military helicopter,20,6,775,313
kisspng-mavic-pro-unmanned-aerial-vehicle-gopro-karma-quad-helicopter-top-view-5b2013f8ef9599.4397545015288289209813.jpg,260,260,military helicopter,41,29,213,228
kisspng-mikoyan-mig-29k-mikoyan-mig-35-mikoyan-mig-33-airc-jet-5abf5ab0953230.9481255415224900326111.jpg,900,720,military aircraft,139,106,726,630
kulite_industries_commercial_aviation_header-1024x683.jpg,1024,683,civilian aircraft,392,104,920,375
l3harris-t4-robot-press-release-760x325.jpg,760,325,military tank,130,20,639,314
l_ps5601-2_8_.jpg,699,466,military helicopter,20,24,613,428
ladakhi-school-children-looking-from-military-truck-leh-ladakh-india-A01PGA.jpg,1300,953,military truck,120,25,1167,903
lamborghini-aventador-sports-car-lamborghini-gallardo-the-design-of-the-top-view-of-the-car.jpg,800,534,civilian car,13,40,710,495
landing-page-image_R2_FD_LN_2019_split2.jpg,1400,489,civilian car,318,164,674,407
landscape-1488485223-gigahorse.jpg,1280,640,civilian car,58,0,1142,624
large-2479-s-classsaloon.jpg,900,596,civilian car,91,88,768,535
large-71f14d9873366c7c878fdd1d8a3b377b.jpg,1200,675,military tank,27,53,1050,653
large_146901_HUWjSneaFrOq2cZMgVMRVoHbf.jpg,1400,1400,military helicopter,535,898,1255,1300
large_1782_9a8ee.jpg,1280,720,civilian aircraft,5,105,1149,692
large_2173_8a2e5.jpg,1280,720,civilian aircraft,145,94,1127,619
large_766042_ouh4447jjuddn8haeuhchmgaj.jpg,1400,1811,military truck,222,850,966,1599
lcvs-uk-reg_1.jpg,543,216,civilian car,300,43,465,189
leclerc.jpg,600,400,military tank,27,36,535,368
lego-fv101-scorpion-tank-1386-pieces_580x.jpg,580,580,military tank,17,131,518,559
leopard-2a4-index.jpg,616,462,military tank,26,49,440,417
leopard-military-tank-white-4434416.jpg,1300,668,military tank,10,12,1164,559
leopard.jpg,1260,843,military tank,39,283,1132,703
leopard2_2.jpg,385,273,military tank,1,10,346,267
leopard2_3.jpg,370,280,military tank,3,4,330,273
leopard_2a5.jpg,600,401,military tank,16,27,537,382
leopard_2a7.jpg,600,400,military tank,30,58,540,342
light-trucks.jpg,587,341,civilian car,28,11,526,326
lighting-overview-1920x1080.jpg,1920,1080,civilian aircraft,573,302,1711,1017
live-traffic-report.jpg,1304,1220,civilian car,11,14,302,995
lockheed-martin-C-130J-super-hercules-military-transport-plane.jpg,1200,800,military aircraft,35,100,1075,593
low-flying-military-helicopter-WWAW7D.jpg,1300,955,military helicopter,301,165,979,606
lynxhmadra.jpg,400,212,military helicopter,70,20,359,106
m1-002.jpg,794,569,military tank,25,24,709,533
m1-003.jpg,901,419,military tank,15,26,809,395
m1-abrams-battle-tank-for-the-military.jpg,1300,445,military tank,29,20,1168,435
m1-tank-16.jpg,400,269,military tank,161,69,338,205
m1-tank-classic.jpg,400,308,military tank,16,69,349,267
m1-tank-running-left.jpg,846,489,military tank,124,116,757,387
m113_top_view.jpg,1531,918,military tank,18,56,1508,889
m18-hellcat_3.jpg,800,492,military tank,2,63,626,467
m1a1-980123-M-3643U-007-2.jpg,788,338,military tank,17,20,704,314
m1a1-980127-M-4124M-001.jpg,1085,704,military tank,16,23,965,683
m1a1-tank-ahi.jpg,877,582,military tank,33,44,773,528
m1a1-tank-iny.jpg,699,788,military tank,9,23,628,746
m1a1renderdiagfinal.1.jpg,800,600,military tank,63,44,708,571
m1a2-abrams-battle-tank-01.jpg,1200,800,military tank,22,13,674,779
m1a2-abrams-battle-tank-02.jpg,621,414,military tank,2,67,467,354
m1a2_front.jpg,1325,745,military tank,20,19,1177,721
m1a2_left_side.jpg,1541,796,military tank,24,24,1386,769
m1a2_sep.jpg,600,400,military tank,40,44,523,371
m2-327x254.jpg,327,254,civilian car,38,68,291,234
m4-sherman-medium-tank-united-states.jpg,1000,688,military tank,85,31,935,644
m4-sherman-medium-tank-united-states_17.jpg,1000,688,military tank,29,68,943,605
m4-sherman-medium-tank-united-states_25.jpg,1000,688,military tank,22,48,768,640
m47-patton-medium-tank_10.jpg,800,550,military tank,98,18,689,523
m4_sherman_tank.jpg,1920,1400,military tank,255,594,1018,1142
m4a4_24JPG.jpg,959,521,military tank,103,47,814,439
m60-patton-main-battle-tank-united-states_3.jpg,1000,688,military tank,22,145,965,558
m60-patton-main-battle-tank-united-states_4.jpg,1000,688,military tank,33,70,969,611
m60-patton-main-battle-tank-united-states_5.jpg,1000,688,military tank,28,20,943,578
m60-patton-main-battle-tank-united-states_6.jpg,1000,688,military tank,29,138,981,559
m60_patton.jpg,600,400,military tank,36,74,585,319
main-1119(1).jpg,600,400,military helicopter,174,63,400,331
main-battle-tank-military-army-png-favpng-4xmbQnL7zT9y4sabuFeSbfxsW_t.jpg,290,290,military tank,4,75,279,218
main_hero_homepage_desktop.jpg,3281,2391,civilian car,2156,1202,2899,1599
man-5282.jpg,2200,1080,military helicopter,285,446,1921,1002
marines-2018-12-06t145759z-842384219-rc1645bf32f0-rtrmadp-3-usa-military-accident.jpg,3266,2060,civilian aircraft,768,1386,1400,1658
markets-aviation-img1.jpg,1000,700,civilian aircraft,10,158,995,432
martin-sabran-msabran-militarychopperrevision-concept1.jpg,1920,687,military helicopter,198,49,1081,453
mauler_top.jpg,1024,676,military tank,82,170,954,543
maxresdefault(1).jpg,1280,720,military tank,182,243,832,524
maxresdefault(10).jpg,1280,720,civilian aircraft,373,221,1188,568
maxresdefault(4).jpg,1280,720,civilian aircraft,111,124,1191,482
maxresdefault(5).jpg,1280,720,military helicopter,118,146,1210,487
maxresdefault(6).jpg,1280,720,military helicopter,404,212,652,453
maxresdefault(8).jpg,1280,720,civilian car,245,67,1279,585
maxresdefault(9).jpg,1280,720,civilian aircraft,219,234,1117,466
maxresdefault0(1).jpg,1280,720,military tank,217,141,1257,553
maxresdefault0(4).jpg,1280,720,military helicopter,252,298,512,406
maxresdefault0(5).jpg,1280,720,military helicopter,7,56,1235,649
maxresdefault0(7).jpg,1280,720,civilian car,172,56,1100,482
maxresdefault0(8).jpg,1280,720,civilian car,532,77,748,533
maxresdefault0(9).jpg,1280,720,civilian aircraft,136,99,1087,572
maxresdefault0.jpg,1280,720,military truck,23,121,649,594
maxresdefault1(1).jpg,1280,720,military tank,61,178,1041,694
maxresdefault1(5).jpg,1280,720,military helicopter,94,205,466,639
maxresdefault1(7).jpg,1280,720,civilian car,691,290,1235,699
maxresdefault1(8).jpg,1280,720,civilian car,147,220,455,415
maxresdefault1(9).jpg,1280,720,civilian aircraft,125,219,1249,579
maxresdefault10.jpg,1280,720,military tank,41,146,1223,651
maxresdefault11.jpg,1280,720,military tank,14,258,715,508
maxresdefault12.jpg,1280,720,military tank,25,103,1008,553
maxresdefault13.jpg,1280,720,military tank,353,190,1180,458
maxresdefault14.jpg,1280,720,military tank,63,126,591,353
maxresdefault16.jpg,1280,720,military tank,45,130,1064,616
maxresdefault17.jpg,1280,720,military tank,188,131,1200,687
maxresdefault18.jpg,1280,720,military tank,7,153,851,396
maxresdefault2(1).jpg,1280,720,military tank,472,345,1099,618
maxresdefault2(3).jpg,1280,720,civilian aircraft,228,231,812,678
maxresdefault2(4).jpg,1280,720,military helicopter,58,152,1202,576
maxresdefault2(6).jpg,1280,720,civilian car,6,66,1258,623
